baslama_tarihi,gunluk_hacim,havuz_kisi,sla_oran,ort_gecikme,iptal,yurtdisi,yurtici,seg_kobi,seg_bireysel,seg_kurumsal,tarih,izinli_sayi,isbasi_sayi,raporlu_sayi,tatil,gun_adi,ay_no,yil,ayin_gunu,hafta,arife_mi,tatil_mi,tatil_oncesi_mi,ay_sonu_mu,kisi_basi_yuk,yuk_grup,esnek_islem,esnek_oran,Esnek,Orta,yonlendirilebilir
2025-01-14,3361,56,0.7090151740553406,6.155608449866111,170,995,2196,905,591,1865,2025-01-14,3,56,1,0,Tuesday,1,2025,14,3,0,0,0,0,60.017857142857146,Çok Yüksek,1496,0.445105623326391,312,633,628.5
2025-01-15,2021,56,0.9005442850074221,-21.843146956952005,111,633,1277,560,336,1125,2025-01-15,3,56,1,0,Wednesday,1,2025,15,3,0,0,0,0,36.08928571428572,Yüksek,896,0.4433448787728847,183,374,370.0
2025-01-16,1980,58,0.9217171717171716,-27.95757575757576,116,605,1259,513,344,1123,2025-01-16,1,58,1,0,Thursday,1,2025,16,3,0,0,0,0,34.13793103448276,Orta,857,0.43282828282828284,180,368,364.0
2025-01-17,2311,55,0.8537429684119429,-14.719169190826484,110,670,1531,343,231,1737,2025-01-17,5,55,0,0,Friday,1,2025,17,3,0,0,0,0,42.018181818181816,Çok Yüksek,574,0.24837732583297273,132,238,251.0
2025-01-18,2687,56,0.8049869743208039,-3.584294752512095,123,801,1763,730,493,1464,2025-01-18,4,56,0,0,Saturday,1,2025,18,3,0,0,0,0,47.98214285714285,Çok Yüksek,1223,0.4551544473390398,288,509,542.5
2025-01-19,1297,59,0.9830377794911334,-35.16345412490362,69,393,835,343,246,708,2025-01-19,1,59,0,0,Sunday,1,2025,19,3,0,0,0,0,21.983050847457623,Düşük,589,0.45412490362374713,136,259,265.5
2025-01-20,2113,52,0.8584950307619499,-20.994794131566493,115,643,1355,595,364,1154,2025-01-20,7,52,1,0,Monday,1,2025,20,4,0,0,0,0,40.63461538461539,Yüksek,959,0.4538570752484619,208,404,410.0
2025-01-21,2664,58,0.8123123123123123,-10.55105105105105,147,793,1724,748,459,1457,2025-01-21,2,58,0,0,Tuesday,1,2025,21,4,0,0,0,0,45.93103448275862,Çok Yüksek,1207,0.4530780780780781,236,515,493.5
2025-01-22,1781,58,0.9410443571027512,-31.735541830432343,104,530,1147,483,329,969,2025-01-22,1,58,1,0,Wednesday,1,2025,22,4,0,0,0,0,30.70689655172414,Orta,812,0.45592363840539024,163,354,340.0
2025-01-23,2038,57,0.8949950932286556,-24.30127576054956,117,586,1335,535,366,1137,2025-01-23,2,57,1,0,Thursday,1,2025,23,4,0,0,0,0,35.75438596491228,Yüksek,901,0.4421000981354269,197,365,379.5
2025-01-24,2075,57,0.8973493975903615,-21.29927710843373,110,625,1340,316,231,1528,2025-01-24,3,57,0,0,Friday,1,2025,24,4,0,0,0,0,36.40350877192982,Yüksek,547,0.2636144578313253,118,228,232.0
2025-01-25,2372,56,0.862141652613828,-17.74662731871838,102,724,1546,656,440,1276,2025-01-25,2,56,2,0,Saturday,1,2025,25,4,0,0,0,0,42.35714285714285,Çok Yüksek,1096,0.4620573355817875,247,456,475.0
2025-01-26,965,55,0.9792746113989638,-31.489119170984456,50,315,600,268,164,533,2025-01-26,1,55,4,0,Sunday,1,2025,26,4,0,0,0,0,17.545454545454547,Düşük,432,0.44766839378238343,82,197,180.5
2025-01-27,2098,58,0.9008579599618683,-27.855576739752145,112,641,1345,586,340,1172,2025-01-27,0,58,2,0,Monday,1,2025,27,5,0,0,0,0,36.172413793103445,Yüksek,926,0.4413727359389895,186,408,390.0
2025-01-28,2697,57,0.807193177604746,-10.888765294771968,134,804,1759,743,471,1483,2025-01-28,0,57,3,0,Tuesday,1,2025,28,5,0,0,0,0,47.31578947368421,Çok Yüksek,1214,0.45012977382276603,260,497,508.5
2025-01-29,2401,57,0.8583923365264473,-17.256143273635985,107,711,1583,361,273,1767,2025-01-29,3,57,0,0,Wednesday,1,2025,29,5,0,0,0,1,42.12280701754386,Çok Yüksek,634,0.2640566430653894,156,269,290.5
2025-01-30,2433,56,0.8532675709001233,-14.369913686806411,120,732,1581,374,257,1802,2025-01-30,3,56,1,0,Thursday,1,2025,30,5,0,0,0,1,43.44642857142857,Çok Yüksek,631,0.25935059597205096,146,258,275.0
2025-01-31,2521,57,0.8369694565648552,-15.79412931376438,114,757,1650,405,249,1867,2025-01-31,1,57,2,0,Friday,1,2025,31,5,0,0,0,1,44.2280701754386,Çok Yüksek,654,0.2594208647362158,142,271,277.5
2025-02-01,2710,57,0.8169741697416975,-12.232841328413285,136,809,1765,779,532,1399,2025-02-01,2,57,1,0,Saturday,2,2025,1,5,0,0,0,0,47.54385964912281,Çok Yüksek,1311,0.4837638376383764,303,562,584.0
2025-02-02,940,57,0.9776595744680852,-38.08510638297872,57,273,610,252,146,542,2025-02-02,1,57,2,0,Sunday,2,2025,2,5,0,0,0,0,16.49122807017544,Düşük,398,0.42340425531914894,76,170,161.0
2025-02-03,1955,55,0.9089514066496164,-21.19539641943734,89,624,1242,540,324,1091,2025-02-03,2,55,3,0,Monday,2,2025,3,6,0,0,0,0,35.54545454545455,Yüksek,864,0.44194373401534526,199,344,371.0
2025-02-04,2794,58,0.8138869005010737,-14.164280601288477,139,867,1788,749,514,1531,2025-02-04,2,58,0,0,Tuesday,2,2025,4,6,0,0,0,0,48.172413793103445,Çok Yüksek,1263,0.4520400858983536,269,557,547.5
2025-02-05,2116,58,0.9017013232514176,-22.352551984877127,110,648,1358,582,405,1129,2025-02-05,2,58,0,0,Wednesday,2,2025,5,6,0,0,0,0,36.48275862068966,Yüksek,987,0.4664461247637051,229,429,443.5
2025-02-06,1709,57,0.954359274429491,-29.95143358689292,99,502,1108,483,320,906,2025-02-06,2,57,1,0,Thursday,2,2025,6,6,0,0,0,0,29.98245614035088,Orta,803,0.46986541837331774,162,375,349.5
2025-02-07,2141,57,0.8953759925268566,-27.076599719757123,122,657,1362,296,231,1614,2025-02-07,2,57,1,0,Friday,2,2025,7,6,0,0,0,0,37.56140350877193,Yüksek,527,0.24614666043904718,140,207,243.5
2025-02-08,2453,58,0.8495719527109662,-18.825927435792902,127,743,1583,675,453,1325,2025-02-08,2,58,0,0,Saturday,2,2025,8,6,0,0,0,0,42.293103448275865,Çok Yüksek,1128,0.4598450876477782,281,455,508.5
2025-02-09,910,58,0.9802197802197802,-35.176923076923075,52,259,599,238,153,519,2025-02-09,2,58,0,0,Sunday,2,2025,9,6,0,0,0,0,15.689655172413794,Düşük,391,0.42967032967032964,90,166,173.0
2025-02-10,2106,54,0.8765432098765432,-18.167616334283,103,637,1366,590,373,1143,2025-02-10,2,54,4,0,Monday,2,2025,10,7,0,0,0,0,39.0,Yüksek,963,0.45726495726495725,212,414,419.0
2025-02-11,2396,60,0.8664440734557596,-14.01001669449082,135,734,1527,685,420,1291,2025-02-11,0,60,0,0,Tuesday,2,2025,11,7,0,0,0,0,39.93333333333333,Yüksek,1105,0.4611853088480801,237,456,465.0
2025-02-12,1718,58,0.9476135040745052,-28.38067520372526,84,496,1138,467,299,952,2025-02-12,1,58,1,0,Wednesday,2,2025,12,7,0,0,0,0,29.620689655172413,Orta,766,0.4458672875436554,149,346,322.0
2025-02-13,1977,57,0.9160343955488112,-26.066767830045524,88,588,1301,556,326,1095,2025-02-13,1,57,2,0,Thursday,2,2025,13,7,0,0,0,0,34.68421052631579,Yüksek,882,0.44613050075872535,181,356,359.0
2025-02-14,2259,55,0.8610004426737494,-16.23284639220894,106,689,1464,330,238,1691,2025-02-14,2,55,3,0,Friday,2,2025,14,7,0,0,0,0,41.07272727272727,Yüksek,568,0.25143868968570166,124,243,245.5
2025-02-15,2639,56,0.8101553618794998,-8.053429329291399,138,814,1687,730,488,1421,2025-02-15,0,56,4,0,Saturday,2,2025,15,7,0,0,0,0,47.125,Çok Yüksek,1218,0.46153846153846156,253,543,524.5
2025-02-16,849,54,0.9846878680800942,-36.391048292108366,46,265,538,234,125,490,2025-02-16,4,54,2,0,Sunday,2,2025,16,7,0,0,0,0,15.72222222222222,Düşük,359,0.42285041224970554,66,151,141.5
2025-02-17,2221,55,0.8622242233228276,-21.73840612336785,127,648,1446,609,373,1239,2025-02-17,4,55,1,0,Monday,2,2025,17,8,0,0,0,0,40.38181818181818,Yüksek,982,0.44214317874831155,201,405,403.5
2025-02-18,2623,58,0.8280594738848647,-9.507052992756384,131,800,1692,709,485,1429,2025-02-18,2,58,0,0,Tuesday,2,2025,18,8,0,0,0,0,45.22413793103448,Çok Yüksek,1194,0.4552039649256576,272,511,527.5
2025-02-19,1726,58,0.9571263035921204,-28.685979142526072,90,513,1123,406,275,1045,2025-02-19,0,58,2,0,Wednesday,2,2025,19,8,0,0,0,0,29.75862068965517,Orta,681,0.3945538818076477,160,300,310.0
2025-02-20,1905,57,0.9212598425196852,-21.976902887139108,89,570,1246,486,346,1073,2025-02-20,1,57,2,0,Thursday,2,2025,20,8,0,0,0,0,33.421052631578945,Orta,832,0.436745406824147,181,373,367.5
2025-02-21,1944,50,0.8806584362139918,-21.1630658436214,92,567,1285,269,193,1482,2025-02-21,6,50,4,0,Friday,2,2025,21,8,0,0,0,0,38.88,Yüksek,462,0.23765432098765432,103,202,204.0
2025-02-22,2184,57,0.8786630036630036,-16.900641025641026,95,673,1416,627,384,1173,2025-02-22,2,57,1,0,Saturday,2,2025,22,8,0,0,0,0,38.31578947368421,Yüksek,1011,0.46291208791208793,189,459,418.5
2025-02-23,1039,57,0.985563041385948,-33.43599615014437,52,310,677,291,172,576,2025-02-23,1,57,2,0,Sunday,2,2025,23,8,0,0,0,0,18.2280701754386,Düşük,463,0.4456207892204042,93,197,191.5
2025-02-24,1759,49,0.907902217168846,-18.877771461057417,69,533,1157,482,294,983,2025-02-24,7,49,4,0,Monday,2,2025,24,9,0,0,0,0,35.89795918367347,Yüksek,776,0.4411597498578738,152,344,324.0
2025-02-25,2846,58,0.8000702740688685,-7.801475755446241,157,820,1869,761,512,1573,2025-02-25,2,58,0,0,Tuesday,2,2025,25,9,0,0,0,0,49.06896551724138,Çok Yüksek,1273,0.44729444834855936,279,543,550.5
2025-02-26,2338,59,0.874251497005988,-13.792557741659538,105,704,1529,328,208,1802,2025-02-26,0,59,1,0,Wednesday,2,2025,26,9,0,0,0,1,39.6271186440678,Yüksek,536,0.2292557741659538,112,241,232.5
2025-02-27,2324,59,0.8739242685025818,-22.04302925989673,128,700,1496,345,222,1757,2025-02-27,0,59,1,0,Thursday,2,2025,27,9,0,0,0,1,39.389830508474574,Yüksek,567,0.24397590361445784,117,237,235.5
2025-02-28,2863,59,0.7942717429269996,-13.94411456514146,144,873,1846,396,263,2204,2025-02-28,1,59,0,0,Friday,2,2025,28,9,0,0,0,1,48.52542372881356,Çok Yüksek,659,0.2301781348236116,135,303,286.5
2025-03-01,2685,55,0.7977653631284917,-9.329236499068902,125,821,1739,721,498,1466,2025-03-01,4,55,1,0,Saturday,3,2025,1,9,0,0,0,0,48.81818181818182,Çok Yüksek,1219,0.45400372439478587,270,534,537.0
2025-03-02,1043,57,0.975071907957814,-32.89549376797699,49,320,674,296,209,538,2025-03-02,2,57,1,0,Sunday,3,2025,2,9,0,0,0,0,18.29824561403509,Düşük,505,0.4841802492809204,115,202,216.0
2025-03-03,1899,54,0.908899420747762,-25.62348604528699,95,583,1221,515,321,1063,2025-03-03,4,54,2,0,Monday,3,2025,3,10,0,0,0,0,35.166666666666664,Yüksek,836,0.440231700895208,178,337,346.5
2025-03-04,2961,60,0.8037825059101655,-8.153664302600474,149,910,1902,805,564,1592,2025-03-04,0,60,0,0,Tuesday,3,2025,4,10,0,0,0,0,49.35,Çok Yüksek,1369,0.4623438027693347,305,606,608.0
2025-03-05,1952,57,0.9129098360655736,-25.582991803278688,104,595,1253,585,364,1003,2025-03-05,2,57,1,0,Wednesday,3,2025,5,10,0,0,0,0,34.24561403508772,Orta,949,0.48616803278688525,204,418,413.0
2025-03-06,1756,59,0.9555808656036446,-20.95671981776765,80,564,1112,498,336,922,2025-03-06,1,59,0,0,Thursday,3,2025,6,10,0,0,0,0,29.76271186440678,Orta,834,0.47494305239179957,194,327,357.5
2025-03-07,2049,56,0.9004392386530015,-24.889214250854074,111,610,1328,330,200,1519,2025-03-07,1,56,3,0,Friday,3,2025,7,10,0,0,0,0,36.58928571428572,Yüksek,530,0.25866276232308444,111,222,222.0
2025-03-08,2862,57,0.7816212438853948,0.3462613556953179,157,861,1844,829,507,1526,2025-03-08,1,57,2,0,Saturday,3,2025,8,10,0,0,0,0,50.21052631578947,Çok Yüksek,1336,0.46680642907058,271,592,567.0
2025-03-09,1137,56,0.9753737906772209,-37.25769569041337,62,334,741,278,224,635,2025-03-09,3,56,1,0,Sunday,3,2025,9,10,0,0,0,0,20.303571428571427,Düşük,502,0.4415127528583993,109,230,224.0
2025-03-10,1992,56,0.9046184738955824,-20.627008032128515,103,612,1277,539,354,1099,2025-03-10,3,56,1,0,Monday,3,2025,10,11,0,0,0,0,35.57142857142857,Yüksek,893,0.4482931726907631,192,408,396.0
2025-03-11,2885,55,0.7861351819757366,-7.270710571923743,145,881,1859,751,545,1589,2025-03-11,4,55,1,0,Tuesday,3,2025,11,11,0,0,0,0,52.45454545454545,Çok Yüksek,1296,0.44922010398613516,286,551,561.5
2025-03-12,1925,58,0.9272727272727272,-22.59896103896104,87,623,1215,570,324,1031,2025-03-12,1,58,1,0,Wednesday,3,2025,12,11,0,0,0,0,33.189655172413794,Orta,894,0.4644155844155844,162,398,361.0
2025-03-13,1823,56,0.9352715304443224,-28.10367526055952,106,500,1217,488,357,978,2025-03-13,3,56,1,0,Thursday,3,2025,13,11,0,0,0,0,32.55357142857143,Orta,845,0.46352166758091057,200,364,382.0
2025-03-14,1976,56,0.9058704453441296,-25.457995951417004,89,582,1305,323,203,1450,2025-03-14,3,56,1,0,Friday,3,2025,14,11,0,0,0,0,35.285714285714285,Yüksek,526,0.26619433198380565,117,215,224.5
2025-03-15,2803,55,0.7827327863003924,0.8326792722083483,152,857,1794,744,502,1557,2025-03-15,3,55,2,0,Saturday,3,2025,15,11,0,0,0,0,50.96363636363636,Çok Yüksek,1246,0.4445237245808063,303,494,550.0
2025-03-16,1056,55,0.978219696969697,-28.41950757575757,45,301,710,270,180,606,2025-03-16,3,55,2,0,Sunday,3,2025,16,11,0,0,0,0,19.2,Düşük,450,0.42613636363636365,96,185,188.5
2025-03-17,2051,52,0.8849341784495368,-21.38859093125305,93,653,1305,562,363,1126,2025-03-17,6,52,2,0,Monday,3,2025,17,12,0,0,0,0,39.44230769230769,Yüksek,925,0.45099951243295955,212,392,408.0
2025-03-18,2861,53,0.7602236980076896,-5.242222998951416,148,883,1830,793,494,1574,2025-03-18,4,53,3,0,Tuesday,3,2025,18,12,0,0,0,0,53.9811320754717,Çok Yüksek,1287,0.4498427123383432,260,560,540.0
2025-03-19,1956,59,0.9243353783231084,-27.0961145194274,114,589,1253,515,362,1079,2025-03-19,1,59,0,0,Wednesday,3,2025,19,12,0,0,0,0,33.15254237288136,Orta,877,0.4483640081799591,179,399,378.5
2025-03-20,1651,57,0.9606299212598424,-30.26832222895215,84,489,1078,429,293,929,2025-03-20,3,57,0,0,Thursday,3,2025,20,12,0,0,0,0,28.964912280701757,Orta,722,0.4373107207752877,168,311,323.5
2025-03-21,2371,56,0.859552931252636,-16.08814846056516,115,735,1521,357,230,1784,2025-03-21,2,56,2,0,Friday,3,2025,21,12,0,0,0,0,42.33928571428572,Çok Yüksek,587,0.247574862927035,128,232,244.0
2025-03-22,2396,54,0.8347245409015025,-17.013772954924875,119,692,1585,678,417,1301,2025-03-22,2,54,4,0,Saturday,3,2025,22,12,0,0,0,0,44.37037037037037,Çok Yüksek,1095,0.4570116861435726,221,505,473.5
2025-03-23,996,56,0.9819277108433736,-29.20281124497992,45,316,635,297,179,520,2025-03-23,1,56,3,0,Sunday,3,2025,23,12,0,0,0,0,17.785714285714285,Düşük,476,0.4779116465863454,102,207,205.5
2025-03-24,1980,53,0.9035353535353536,-22.865151515151517,106,593,1281,524,368,1088,2025-03-24,4,53,3,0,Monday,3,2025,24,13,0,0,0,0,37.35849056603774,Yüksek,892,0.4505050505050505,213,362,394.0
2025-03-25,2631,59,0.8453059673128088,-14.412010642341317,157,808,1666,708,485,1438,2025-03-25,0,59,1,0,Tuesday,3,2025,25,13,0,0,0,0,44.59322033898305,Çok Yüksek,1193,0.45343975674648423,284,487,527.5
2025-03-26,1888,60,0.9364406779661016,-30.928495762711865,92,554,1242,514,310,1064,2025-03-26,0,60,0,0,Wednesday,3,2025,26,13,0,0,0,0,31.466666666666665,Orta,824,0.4364406779661017,176,363,357.5
2025-03-27,1698,57,0.950530035335689,-26.49057714958775,69,497,1132,440,322,936,2025-03-27,3,57,0,0,Thursday,3,2025,27,13,0,0,0,0,29.789473684210527,Orta,762,0.44876325088339225,175,342,346.0
2025-03-28,3573,57,0.6756227260005597,13.532885530366638,173,1078,2322,548,357,2668,2025-03-28,3,57,0,0,Friday,3,2025,28,13,0,0,1,0,62.68421052631579,Çok Yüksek,905,0.25328855303666387,198,407,401.5
2025-03-29,2842,58,0.7959183673469388,-5.678043631245601,165,825,1852,436,300,2106,2025-03-29,0,58,2,0,Saturday,3,2025,29,13,1,0,1,1,49.0,Çok Yüksek,736,0.258972554539057,175,287,318.5
2025-04-02,2029,55,0.8950221784130113,-23.014785608674224,108,592,1329,575,346,1108,2025-04-02,3,55,2,0,Wednesday,4,2025,2,14,0,0,0,0,36.89090909090909,Yüksek,921,0.4539181862986693,183,385,375.5
2025-04-03,1780,59,0.952247191011236,-26.987640449438203,82,546,1152,490,331,959,2025-04-03,1,59,0,0,Thursday,4,2025,3,14,0,0,0,0,30.16949152542373,Orta,821,0.46123595505617976,179,346,352.0
2025-04-04,2482,58,0.8291700241740532,-14.786462530217566,124,765,1593,343,258,1881,2025-04-04,1,58,1,0,Friday,4,2025,4,14,0,0,0,0,42.793103448275865,Çok Yüksek,601,0.24214343271555197,142,257,270.5
2025-04-05,2639,58,0.8249336870026526,-19.519893899204245,150,769,1720,736,504,1399,2025-04-05,0,58,2,0,Saturday,4,2025,5,14,0,0,0,0,45.5,Çok Yüksek,1240,0.4698749526335733,240,564,522.0
2025-04-06,941,57,0.9840595111583422,-33.436769394261425,48,280,613,283,150,508,2025-04-06,3,57,0,0,Sunday,4,2025,6,14,0,0,0,0,16.50877192982456,Düşük,433,0.46014877789585545,79,170,164.0
2025-04-07,2070,56,0.9038647342995167,-22.23671497584541,97,597,1376,548,392,1130,2025-04-07,2,56,2,0,Monday,4,2025,7,15,0,0,0,0,36.96428571428572,Yüksek,940,0.45410628019323673,224,393,420.5
2025-04-08,3169,59,0.7579678131902808,3.459766487851057,148,971,2050,862,550,1757,2025-04-08,1,59,0,0,Tuesday,4,2025,8,15,0,0,0,0,53.71186440677966,Çok Yüksek,1412,0.4455664247396655,298,590,593.0
2025-04-09,1867,56,0.9250133904659882,-27.054097482592397,92,557,1218,493,345,1029,2025-04-09,1,56,3,0,Wednesday,4,2025,9,15,0,0,0,0,33.339285714285715,Orta,838,0.4488484199250134,182,394,379.0
2025-04-10,1834,58,0.945474372955289,-28.418211559432933,87,560,1187,502,313,1019,2025-04-10,2,58,0,0,Thursday,4,2025,10,15,0,0,0,0,31.620689655172413,Orta,815,0.44438386041439476,174,344,346.0
2025-04-11,2490,57,0.8493975903614458,-16.200803212851405,125,764,1601,366,237,1887,2025-04-11,2,57,1,0,Friday,4,2025,11,15,0,0,0,0,43.68421052631579,Çok Yüksek,603,0.2421686746987952,135,248,259.0
2025-04-12,2656,58,0.8253012048192772,-10.690888554216867,142,815,1699,729,455,1472,2025-04-12,1,58,1,0,Saturday,4,2025,12,15,0,0,0,0,45.793103448275865,Çok Yüksek,1184,0.4457831325301205,233,504,485.0
2025-04-13,976,58,0.9836065573770492,-24.31659836065574,30,287,659,258,168,550,2025-04-13,2,58,0,0,Sunday,4,2025,13,15,0,0,0,0,16.82758620689655,Düşük,426,0.4364754098360656,97,172,183.0
2025-04-14,1970,51,0.8786802030456853,-22.581218274111677,98,594,1278,524,380,1066,2025-04-14,7,51,2,0,Monday,4,2025,14,16,0,0,0,0,38.62745098039216,Yüksek,904,0.4588832487309645,216,377,404.5
2025-04-15,2733,58,0.8057080131723381,-5.9271862422246615,152,825,1756,728,541,1464,2025-04-15,0,58,2,0,Tuesday,4,2025,15,16,0,0,0,0,47.12068965517241,Çok Yüksek,1269,0.4643249176728869,300,530,565.0
2025-04-16,1797,56,0.9437952142459656,-26.306065664997217,96,512,1189,473,339,985,2025-04-16,2,56,2,0,Wednesday,4,2025,16,16,0,0,0,0,32.089285714285715,Orta,812,0.4518642181413467,173,362,354.0
2025-04-17,1906,59,0.9338929695697796,-33.97061909758657,116,535,1255,536,308,1062,2025-04-17,1,59,0,0,Thursday,4,2025,17,16,0,0,0,0,32.30508474576271,Orta,844,0.4428121720881427,184,333,350.5
2025-04-18,2099,54,0.8823249166269652,-23.58646974749881,115,630,1354,326,201,1572,2025-04-18,4,54,2,0,Friday,4,2025,18,16,0,0,0,0,38.87037037037037,Yüksek,527,0.25107193901858027,103,237,221.5
2025-04-19,2454,60,0.8736756316218419,-18.410757946210268,137,714,1603,680,422,1352,2025-04-19,0,60,0,0,Saturday,4,2025,19,16,0,0,0,0,40.9,Yüksek,1102,0.4490627546862266,223,480,463.0
2025-04-20,1108,57,0.98014440433213,-24.30685920577617,42,344,722,321,197,590,2025-04-20,1,57,2,0,Sunday,4,2025,20,16,0,0,0,0,19.43859649122807,Düşük,518,0.4675090252707581,110,217,218.5
2025-04-21,2870,58,0.7919860627177701,-5.93588850174216,134,871,1865,799,506,1565,2025-04-21,1,58,1,0,Monday,4,2025,21,17,0,0,1,0,49.48275862068966,Çok Yüksek,1305,0.4547038327526132,271,593,567.5
2025-04-22,4564,56,0.5385626643295355,48.65162138475022,245,1343,2976,1205,869,2490,2025-04-22,2,56,2,0,Tuesday,4,2025,22,17,0,0,1,0,81.5,Çok Yüksek,2074,0.4544259421560035,473,898,922.0
2025-04-24,2095,50,0.8620525059665871,-8.850119331742244,98,605,1392,543,422,1130,2025-04-24,7,50,3,0,Thursday,4,2025,24,17,0,0,0,0,41.9,Çok Yüksek,965,0.4606205250596659,217,449,441.5
2025-04-25,2170,57,0.895852534562212,-21.035944700460828,101,665,1404,340,204,1626,2025-04-25,3,57,0,0,Friday,4,2025,25,17,0,0,0,0,38.07017543859649,Yüksek,544,0.25069124423963135,105,243,226.5
2025-04-26,2486,59,0.8475462590506838,-15.660498793242157,130,764,1592,660,496,1330,2025-04-26,0,59,1,0,Saturday,4,2025,26,17,0,0,0,0,42.13559322033898,Çok Yüksek,1156,0.4650040225261464,269,485,511.5
2025-04-27,1114,59,0.9865350089766608,-32.76122082585278,58,327,729,304,180,630,2025-04-27,1,59,0,0,Sunday,4,2025,27,17,0,0,0,0,18.88135593220339,Düşük,484,0.43447037701974867,94,207,197.5
2025-04-28,2866,56,0.7763433356594557,-10.77983251919051,135,869,1862,427,276,2163,2025-04-28,3,56,1,0,Monday,4,2025,28,18,0,0,0,1,51.17857142857143,Çok Yüksek,703,0.24528960223307747,147,302,298.0
2025-04-29,4884,59,0.5143325143325144,52.47829647829648,251,1439,3194,724,490,3670,2025-04-29,1,59,0,0,Tuesday,4,2025,29,18,0,0,1,1,82.77966101694915,Çok Yüksek,1214,0.24856674856674857,252,523,513.5
2025-04-30,4016,58,0.6289840637450199,20.544322709163342,218,1165,2633,600,391,3025,2025-04-30,1,58,1,0,Wednesday,4,2025,30,18,0,0,1,1,69.24137931034483,Çok Yüksek,991,0.24676294820717132,208,438,427.0
2025-05-02,2083,48,0.8415746519443111,-11.30868939030245,116,589,1378,305,177,1601,2025-05-02,7,48,5,0,Friday,5,2025,2,18,0,0,0,0,43.395833333333336,Çok Yüksek,482,0.2313970235237638,99,187,192.5
2025-05-03,2491,52,0.8061019670814934,-6.871938980329185,149,739,1603,681,455,1355,2025-05-03,4,52,4,0,Saturday,5,2025,3,18,0,0,0,0,47.90384615384615,Çok Yüksek,1136,0.4560417503010839,252,488,496.0
2025-05-04,1030,59,0.9786407766990292,-32.90291262135922,55,311,664,282,162,586,2025-05-04,1,59,0,0,Sunday,5,2025,4,18,0,0,0,0,17.45762711864407,Düşük,444,0.43106796116504853,93,200,193.0
2025-05-05,1984,55,0.9092741935483872,-23.134576612903224,97,604,1283,550,319,1115,2025-05-05,2,55,3,0,Monday,5,2025,5,19,0,0,0,0,36.07272727272727,Yüksek,869,0.4380040322580645,165,375,352.5
2025-05-06,2895,58,0.7993091537132988,-8.635578583765112,134,862,1899,783,507,1605,2025-05-06,2,58,0,0,Tuesday,5,2025,6,19,0,0,0,0,49.91379310344828,Çok Yüksek,1290,0.44559585492227977,286,543,557.5
2025-05-07,2027,59,0.9230389738529848,-22.215096201282684,99,626,1302,574,367,1086,2025-05-07,0,59,1,0,Wednesday,5,2025,7,19,0,0,0,0,34.355932203389834,Orta,941,0.4642328564380858,196,419,405.5
2025-05-08,1575,57,0.9765079365079364,-30.42222222222222,80,476,1019,431,293,851,2025-05-08,2,57,1,0,Thursday,5,2025,8,19,0,0,0,0,27.63157894736842,Düşük,724,0.4596825396825397,160,317,318.5
2025-05-09,2235,54,0.8599552572706936,-17.294854586129755,95,702,1438,335,234,1666,2025-05-09,5,54,1,0,Friday,5,2025,9,19,0,0,0,0,41.388888888888886,Çok Yüksek,569,0.254586129753915,128,237,246.5
2025-05-10,2343,56,0.8583013230900555,-17.935552710200596,110,686,1547,680,425,1238,2025-05-10,2,56,2,0,Saturday,5,2025,10,19,0,0,0,0,41.83928571428572,Çok Yüksek,1105,0.47161758429364065,221,496,469.0
2025-05-11,982,58,0.980651731160896,-30.167006109979635,41,308,633,267,170,545,2025-05-11,2,58,0,0,Sunday,5,2025,11,19,0,0,0,0,16.93103448275862,Düşük,437,0.445010183299389,97,174,184.0
2025-05-12,2257,56,0.8644217988480284,-14.015507310589278,116,647,1494,608,426,1223,2025-05-12,3,56,1,0,Monday,5,2025,12,20,0,0,0,0,40.30357142857143,Yüksek,1034,0.4581302614089499,217,460,447.0
2025-05-13,2741,57,0.7953301714702663,-5.467712513681138,132,835,1774,744,466,1531,2025-05-13,2,57,1,0,Tuesday,5,2025,13,20,0,0,0,0,48.08771929824562,Çok Yüksek,1210,0.44144472820138636,253,516,511.0
2025-05-14,1853,54,0.9185105234754452,-23.82892606583918,91,535,1227,516,309,1028,2025-05-14,5,54,1,0,Wednesday,5,2025,14,20,0,0,0,0,34.31481481481482,Orta,825,0.4452239611440907,159,386,352.0
2025-05-15,1852,57,0.9281857451403888,-22.877429805615552,106,555,1191,502,351,999,2025-05-15,2,57,1,0,Thursday,5,2025,15,20,0,0,0,0,32.49122807017544,Orta,853,0.4605831533477322,171,390,366.0
2025-05-16,2377,56,0.8540176693310896,-16.459402608329828,119,697,1561,330,248,1799,2025-05-16,2,56,2,0,Friday,5,2025,16,20,0,0,0,0,42.44642857142857,Çok Yüksek,578,0.24316365166175852,141,234,258.0
2025-05-17,3287,60,0.7563127471858838,-6.776391846668695,166,1011,2110,879,607,1801,2025-05-17,0,60,0,0,Saturday,5,2025,17,20,0,0,1,0,54.78333333333333,Çok Yüksek,1486,0.45208396714329174,321,654,648.0
2025-05-18,1859,60,0.9370629370629372,-26.68262506724045,88,571,1200,503,318,1038,2025-05-18,0,60,0,0,Sunday,5,2025,18,20,0,0,1,0,30.98333333333333,Orta,821,0.44163528778913397,178,362,359.0
